AWDT,ADT,AWDT_ROUNDED,REPORT NUMBER,vol_geo,line_i,DATETIME,geometry,line_geo,SPEEDLIMIT,SURFACEWIDTH,one_way,is_steep,is_paved,is_hwy,is_bus,is_truck,is_light,is_clear,is_hit_run,is_workzone,is_child,impaired,speeding,driver_16_25,driver_65_plus,severity
22250.0,20058.0,22300,EA50343,"MULTILINESTRING ((-122.3172228474915 47.5991890628376, -122.3172279790726 47.59833759310621), (-122.3172279790726 47.59833759310621, -122.3172267269202 47.59749957115451), (-122.317230948943 47.59668669279932, -122.3172714847176 47.59501497852912, -122.3172515913438 47.59493431051153, -122.3172077789397 47.59483673787619, -122.3171550007024 47.59474230125112, -122.3170677079023 47.5946535271064, -122.3169692711715 47.59457923164349, -122.3165770925945 47.59428168397734), (-122.3172267269202 47.59749957115451, -122.317230948943 47.59668669279932))",7843.0,2020-07-23 11:00:00,POINT (-122.3172122349795 47.59833756702),"LINESTRING (-122.3172279791133 47.59833759313317, -122.3153112983061 47.59833441413136, -122.3140969923519 47.59833239534923, -122.3140087261563 47.59833224789372, -122.3134071421285 47.59833124223247)",20.0,42.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
16000.0,,16000,3773574,"MULTILINESTRING ((-122.3172297769118 47.60001455838647, -122.3172228474915 47.5991890628376), (-122.3172280892376 47.60029436369098, -122.3172297769118 47.60001455838647), (-122.316965103796 47.60085285854039, -122.3172280892376 47.60029436369098))",17692.0,2017-04-24 08:26:00,POINT (-122.3171831790075 47.60001431498435),"LINESTRING (-122.317229776869 47.6000145584574, -122.3160921389926 47.60000861431848, -122.3159079724886 47.60000810772425)",20.0,44.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
22250.0,20058.0,22300,E834065,"MULTILINESTRING ((-122.3172228474915 47.5991890628376, -122.3172279790726 47.59833759310621), (-122.3172279790726 47.59833759310621, -122.3172267269202 47.59749957115451), (-122.317230948943 47.59668669279932, -122.3172714847176 47.59501497852912, -122.3172515913438 47.59493431051153, -122.3172077789397 47.59483673787619, -122.3171550007024 47.59474230125112, -122.3170677079023 47.5946535271064, -122.3169692711715 47.59457923164349, -122.3165770925945 47.59428168397734), (-122.3172267269202 47.59749957115451, -122.317230948943 47.59668669279932))",21490.0,2018-08-09 22:15:00,POINT (-122.3172267361484 47.59749780067887),"LINESTRING (-122.3172267269522 47.59749957124171, -122.317230949017 47.59668669274944)",25.0,42.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
7380.0,7360.0,7400,E790073,"MULTILINESTRING ((-122.3168541691692 47.61526393313111, -122.3155485845195 47.61527286550662), (-122.3155485845195 47.61527286550662, -122.3142423750419 47.61528200243747))",5117.0,2018-03-21 15:39:00,POINT (-122.3155484882564 47.61526685150655),"LINESTRING (-122.3155300324108 47.61411290689949, -122.3155485844437 47.6152728655771)",20.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3
21685.0,20553.0,21000,3704095,"MULTILINESTRING ((-122.3736108368094 47.65551366361734, -122.3740309764809 47.65541783180499, -122.374434971921 47.65532663310401, -122.3747734650815 47.65522093160922, -122.37491603515 47.65516512469711), (-122.37491603515 47.65516512469711, -122.3750948191906 47.65507261418562, -122.3753155722463 47.65496076103936, -122.3754412883712 47.65487312201695, -122.3755120696244 47.65479569703652, -122.3755710303024 47.65471119467094, -122.3756052066422 47.65464495277784, -122.3756246910479 47.65457627216695, -122.3756327516172 47.65441599256738, -122.3756352603759 47.65430788045271))",9683.0,2017-07-06 08:27:00,POINT (-122.3736104517639 47.65545576242897),"LINESTRING (-122.3736007610484 47.6539982652662, -122.3736015841432 47.65412208901782, -122.3736108367501 47.65551366362541)",20.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3
9124.0,8403.0,9100,E681094,"MULTILINESTRING ((-122.373593868024 47.66366174807809, -122.3735930855384 47.66439108348877), (-122.3735908967871 47.66643106288171, -122.3735901168321 47.66715954264512), (-122.3735923819904 47.66504632275807, -122.3735916800177 47.66570139106238), (-122.3735916800177 47.66570139106238, -122.3735908967871 47.66643106288171), (-122.3735893297618 47.66788967057971, -122.373588504001 47.66866536814708), (-122.3735930855384 47.66439108348877, -122.3735923819904 47.66504632275807), (-122.3735901168321 47.66715954264512, -122.3735893297618 47.66788967057971))",11528.0,2017-06-11 15:00:00,POINT (-122.3736867570001 47.66570150396814),"LINESTRING (-122.373591679995 47.66570139101783, -122.3762191910119 47.66570451246848)",20.0,25.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
20373.0,20277.0,20400,3754476,"MULTILINESTRING ((-122.3707596087103 47.66866191817323, -122.373588504001 47.66866536814708), (-122.3686044849985 47.66866123286226, -122.3707596087103 47.66866191817323), (-122.36617795202 47.66865338543965, -122.3686044849985 47.66866123286226))",13384.0,2018-03-27 21:16:00,POINT (-122.3734874868807 47.66866524502931),"LINESTRING (-122.3707596087117 47.66866191817496, -122.3735885039766 47.66866536822732)",25.0,61.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3
38988.0,33570.0,39000,3746872,"MULTILINESTRING ((-122.314953288323 47.52389208556817, -122.3149681080996 47.52304218167134), (-122.3149238753772 47.525592066713, -122.3149392220861 47.52474202371255), (-122.3149392220861 47.52474202371255, -122.3149405269536 47.52466318155133, -122.314953288323 47.52389208556817), (-122.3149104113386 47.52644088868064, -122.3149238753772 47.525592066713), (-122.3149681080996 47.52304218167134, -122.3149816676262 47.52223294373478))",16409.0,2019-10-04 20:49:00,POINT (-122.3149596315482 47.52352830351759),"LINESTRING (-122.3149532882774 47.52389208565302, -122.3149681080584 47.52304218160034)",25.0,40.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
7770.0,0.0,7800,E636092,"MULTILINESTRING ((-122.3127422893491 47.6185204441167, -122.3127277260833 47.61941777162235, -122.3127222400391 47.61966388438117), (-122.3127222400391 47.61966388438117, -122.3127189488382 47.61996729761263), (-122.312752029371 47.61763197110565, -122.3127542441708 47.61777162189392, -122.3127422893491 47.6185204441167), (-122.3127662474835 47.61528703628751, -122.3127611483809 47.61645052428499), (-122.3127611483809 47.61645052428499, -122.312752029371 47.61763197110565))",13580.0,2017-01-26 16:09:00,POINT (-122.3127541438533 47.61776530229767),"LINESTRING (-122.3127520293481 47.61763197108713, -122.3127542440767 47.61777162193403, -122.3127422892971 47.61852044415819)",25.0,40.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
16860.0,15675.0,16900,E694599,"MULTILINESTRING ((-122.3127241062861 47.73212582957664, -122.3127485939429 47.73395172550286), (-122.3126624659954 47.72303105322034, -122.3126609594546 47.72399703912546), (-122.3126558639871 47.72530775568033, -122.3126506532389 47.72664812621777), (-122.3126751358574 47.72847402723445, -122.3126995456222 47.73029445676164, -122.312699620531 47.7302999397454), (-122.3126506532389 47.72664812621777, -122.3126751358574 47.72847402723445), (-122.3126787728095 47.71941404261425, -122.3126784554143 47.71949592468253, -122.3126706644202 47.72122255057597), (-122.3126706644202 47.72122255057597, -122.3126624659954 47.72303105322034), (-122.3126609594546 47.72399703912546, -122.3126592271384 47.72444211495442), (-122.312699620531 47.7302999397454, -122.3126996954398 47.73030542272917, -122.3127241062861 47.73212582957664), (-122.3126592271384 47.72444211495442, -122.3126558639871 47.72530775568033))",22321.0,2017-07-18 22:42:00,POINT (-122.3126622279352 47.72318362904913),"LINESTRING (-122.3126624658865 47.72303105322951, -122.3126609593726 47.72399703915399)",25.0,44.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,3
16000.0,,16000,3706102,"MULTILINESTRING ((-122.3120712495219 47.65830145734599, -122.3120710905927 47.65830130017991, -122.312032484101 47.65978147554836), (-122.3121264246087 47.65620564992508, -122.3121100534431 47.65681959343905), (-122.3121100534431 47.65681959343905, -122.3121104143737 47.65681978396623, -122.3120886609479 47.65763927811482, -122.3120712495219 47.65830145734599))",17879.0,2018-05-09 10:08:00,POINT (-122.3120568205962 47.6588484139772),"LINESTRING (-122.3120712494261 47.65830145727795, -122.3120710906677 47.65830130017205, -122.312032484059 47.65978147555587)",25.0,50.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3
11781.0,10332.0,11400,3751377,"LINESTRING (-122.3124641443697 47.65297596406536, -122.3123401554118 47.65314162405445, -122.3121841488353 47.65337523640284, -122.3121836044773 47.65394793733972, -122.3121487911452 47.65534016009655)",10236.0,2018-07-25 06:22:00,POINT (-122.312347987159 47.65313116005717),"LINESTRING (-122.3124641444737 47.65297596413944, -122.3123401552854 47.65314162409734, -122.312184148888 47.65337523640896, -122.3121836045209 47.65394793736112, -122.3121487911926 47.65534016004073)",25.0,50.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3
16000.0,2074.0,16000,3705741,"LINESTRING (-122.312136489957 47.65597537045924, -122.3121264246087 47.65620564992508)",13198.0,2018-05-26 23:26:00,POINT (-122.3121273917792 47.65618352322011),"LINESTRING (-122.3121364899604 47.65597537046224, -122.3121264246424 47.65620564986352)",25.0,62.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
11781.0,10332.0,11400,E673288,"LINESTRING (-122.3124641443697 47.65297596406536, -122.3123401554118 47.65314162405445, -122.3121841488353 47.65337523640284, -122.3121836044773 47.65394793733972, -122.3121487911452 47.65534016009655)",10236.0,2017-05-19 08:13:00,POINT (-122.3124534338532 47.65299027442702),"LINESTRING (-122.3124641444737 47.65297596413944, -122.3123401552854 47.65314162409734, -122.312184148888 47.65337523640896, -122.3121836045209 47.65394793736112, -122.3121487911926 47.65534016004073)",25.0,50.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3
11781.0,10332.0,11400,E868404,"LINESTRING (-122.3124641443697 47.65297596406536, -122.3123401554118 47.65314162405445, -122.3121841488353 47.65337523640284, -122.3121836044773 47.65394793733972, -122.3121487911452 47.65534016009655)",10236.0,2018-12-05 10:28:00,POINT (-122.3124534338532 47.65299027442702),"LINESTRING (-122.3124641444737 47.65297596413944, -122.3123401552854 47.65314162409734, -122.312184148888 47.65337523640896, -122.3121836045209 47.65394793736112, -122.3121487911926 47.65534016004073)",25.0,50.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3
35000.0,,35000,3787270,"MULTILINESTRING ((-122.3762111196537 47.67235966606822, -122.3762110251222 47.67308877831768), (-122.3762108323948 47.67454759744744, -122.3762107350572 47.67527948678428), (-122.3762107350572 47.67527948678428, -122.3762106567803 47.67573730602905, -122.3762112470665 47.67573892813939, -122.3762116194237 47.6757399396629, -122.3762119944439 47.67574095115032, -122.3762123720737 47.67574196080318, -122.3762127523931 47.67574297131923, -122.376213135322 47.67574398000072, -122.3762135222722 47.67574498952732, -122.3762139105004 47.6757459972374, -122.3762143027497 47.67574700579264, -122.3762146976086 47.6757480125133, -122.3762150951305 47.67574901919797, -122.376215495342 47.67575002674572, -122.3762158981632 47.67575103245895, -122.3762163049787 47.67575203811811, -122.3762167144038 47.67575304194268, -122.3762171251871 47.67575404664842, -122.3762175412696 47.67575505038284, -122.3762179586836 47.67575605409921, -122.3762183773757 47.67575705599904, -122.3762188014204 47.67575805872598, -122.3762192267431 47.67575905963639, -122.3762196560871 47.67576006139195, -122.3762200867092 47.67576106133098, -122.3762205213256 47.67576206121591, -122.3762209586051 47.67576306106482, -122.3762213985207 47.67576405997832, -122.3762218410727 47.67576505795657, -122.3762222862876 47.67576605589876, -122.376222735497 47.67576705378679, -122.3762231873159 47.67576804984029, -122.3762236404396 47.67576904497651, -122.3762240975845 47.67577004095787, -122.376224557339 47.67577103510465, -122.3762250197564 47.6757720292154, -122.3762254848367 47.67577302329005, -122.3762259525534 47.6757740164294, -122.3762264229063 47.67577500863344, -122.3762268972536 47.67577600078336, -122.3762273742105 47.67577699109872, -122.3762278538571 47.67577798227722, -122.3762283347818 47.67577897163925, -122.3762288197276 47.67577996184638, -122.376229307283 47.67578095021898, -122.3762297975014 47.6757819385555, -122.376230290356 47.67578292595672, -122.3762307871783 47.67578391240457, -122.3762312853322 47.67578489883439, -122.3762317874538 47.67578588431083, -122.3762322908803 47.67578686887003, -122.3762327983011 47.67578785337511, -122.3762333083582 47.67578883694485, -122.3762338197468 47.67578982049658, -122.3762343364079 47.67579080217769, -122.3762348544006 47.67579178384071, -122.3762353750295 47.67579276456843, -122.3762358969632 47.67579374437891, -122.376236425581 47.67579472499843, -122.3762369541187 47.67579570292023, -122.3762374866775 47.67579668168715, -122.3762380205144 47.67579765863753, -122.3762385583459 47.67579863553382, -122.3762390975088 47.67579961241208, -122.3762396419442 47.67580058741973, -122.3762401863796 47.67580156242733, -122.3762407347828 47.67580253648157, -122.3762412858222 47.67580350960054, -122.3762418408562 47.6758044826654, -122.3762423971681 47.6758054539137, -122.3762429561698 47.67580642602515, -122.3762435190859 47.67580739538481, -122.3762440833601 47.67580836562566, -122.3762446502706 47.67580933493116, -122.3762452211221 47.67581030238409, -122.3762457946633 47.67581127070025, -122.3762463695093 47.67581223809906, -122.3762469469649 47.6758132036633, -122.3762475297464 47.67581416915541, -122.376248113806 47.67581513283098, -122.3762487005553 47.67581609736975, -122.3762492899141 47.67581706007396, -122.3762498819359 47.67581802274203, -122.3762504765941 47.67581898447484, -122.3762510738885 47.67581994527234, -122.3762516737924 47.67582090423522, -122.3762522777442 47.67582186494253, -122.3762528829474 47.67582282293405, -122.3762534908135 47.67582378088952, -122.376254101316 47.67582473790964, -122.3762547157862 47.67582569397639, -122.3762553315345 47.67582664822665, -122.3762559513039 47.67582760332202, -122.3762565737097 47.67582855748208, -122.3762571973935 47.6758295098256, -122.3762578237402 47.67583046213305, -122.3762584540548 47.67583141348716, -122.3762590870056 47.67583236390595, -122.3762597226194 47.67583331428863, -122.3762603595113 47.67583426285481, -122.376261000371 47.67583521046761, -122.3762616425621 47.67583615806242, -122.3762622900525 47.6758371046858, -122.3762629375162 47.67583805040993, -122.3762635875895 47.6758389942995, -122.3762642430154 47.67583993901618, -122.3762648996927 47.67584088101703, -122.3762655590597 47.67584182388111, -122.3762662210629 47.67584276580988, -122.3762668843443 47.67584370592207, -122.3762675516201 47.67584464598016, -122.3762682215056 47.67584558420369, -122.3762688940539 47.67584652239113, -122.3762695692118 47.67584745874404, -122.3762702470328 47.67584839506087, -122.3762709275167 47.67584933134161, -122.3762716092787 47.67585026580578, -122.3762722949817 47.67585119841737, -122.3762729833745 47.67585213189215, -122.3762736743768 47.67585306353234, -122.3762743693469 47.6758539942192, -122.376275064317 47.67585492490605, -122.3762757632281 47.67585585374027, -122.3762764647756 47.67585678163921, -122.3762771689593 47.67585770860281, -122.3762778758059 47.67585863553029, -122.3762785839308 47.67585956064125, -122.37627929605 47.67586048569814, -122.3762800107788 47.67586140892045, -122.3762807281707 47.67586233210662, -122.3762814468406 47.67586325347635, -122.3762821695049 47.67586417479192, -122.3762828934474 47.67586509429097, -122.3762836213843 47.67586601373586, -122.3762843519575 47.67586693224549, -122.3762850838088 47.67586784893857, -122.3762858183231 47.67586876559555, -122.3762865567784 47.67586968039993, -122.3762872965653 47.6758705951863, -122.3762880402932 47.67587150812001, -122.3762887853259 47.67587242013647, -122.3762895330216 47.67587333211684, -122.3762902833269 47.67587424226266, -122.3762910362951 47.67587515237233, -122.376291791873 47.6758760606475, -122.3762925501138 47.67587696888662, -122.3762933109642 47.67587787529109, -122.3762940744509 47.67587878076027, -122.3762948405738 47.67587968529413, -122.376295609333 47.67588058889266, -122.3762963793971 47.67588149157388, -122.3762971534289 47.67588239330178, -122.3762979300969 47.67588329409434, -122.3762987080698 47.6758841939696, -122.3762994900105 47.67588509289151, -122.3763002732293 47.67588598999688, -122.3763010590842 47.67588688616694, -122.3763018476023 47.67588778230088, -122.3763026387299 47.67588867660029, -122.3763034325205 47.67588957086358, -122.3763042289206 47.67589046329233, -122.3763050279571 47.67589135478577, -122.3763058282983 47.67589224536187, -122.3763066339388 47.67589313496658, -122.3763074395526 47.67589402367207, -122.3763082491075 47.67589491052493, -122.3763090599939 47.67589579735979, -122.3763098734898 47.67589668236001, -122.3763106896488 47.67589756732418, -122.3763115084173 47.67589845045377, -122.3763123298221 47.67589933264804, -122.3763131551947 47.67590021388893, -122.3763139791824 47.6759010933494, -122.3763148084961 47.67590197273768, -122.3763156377831 47.6759028512267, -122.3763164723693 47.67590372874435, -122.3763173095384 47.67590460352815, -122.376318148039 47.67590547829391, -122.3763189891759 47.67590635212435, -122.3763198329224 47.67590722412021, -122.3763206793319 47.67590809608002, -122.3763215270195 47.67590896622323, -122.3763223773433 47.67590983543116, -122.3763232316616 47.67591070458498, -122.3763240872313 47.67591157102299, -122.3763249454641 47.67591243742494, -122.3763258063064 47.67591330199231, -122.3763266684535 47.67591416564235, -122.3763275345683 47.67591502833906, -122.3763284033195 47.67591589010043, -122.3763292720173 47.67591675006329, -122.376330146041 47.67591760995403, -122.3763310213428 47.67591846802823, -122.3763318979495 47.67591932518508, -122.3763327785238 47.67592018138863, -122.3763336617078 47.67592103575755, -122.3763345475548 47.67592189009043, -122.3763354333483 47.67592274262479, -122.3763363231097 47.6759235942058, -122.3763372154807 47.67592444395218, -122.3763381091564 47.67592529278132, -122.3763390068 47.67592614065711, -122.3763399057483 47.67592698761555, -122.3763408060014 47.67592783365674, -122.3763417115271 47.67592867782724, -122.3763426170528 47.67592952199778, -122.3763435264928 47.67593036341641, -122.3763444372644 47.67593120481705, -122.3763453506455 47.67593204438308, -122.376346266663 47.67593288301375, -122.3763471853167 47.67593372070915, -122.3763481052486 47.67593455658795, -122.3763490291749 47.67593539241269, -122.3763499543526 47.6759362255216, -122.3763508821933 47.67593705859444, -122.376351811312 47.67593788985071, -122.3763527443986 47.67593872015366, -122.3763536788167 47.67593955043855, -122.3763546158176 47.67594037798961, -122.3763555554549 47.67594120460532, -122.3763564963969 47.67594203030377, -122.37635744128 47.67594285414958, -122.376358387468 47.6759436770781, -122.3763593349608 47.67594449908931, -122.3763602864212 47.67594532014716, -122.3763612391598 47.67594613938851, -122.3763621945347 47.67594695769446, -122.3763631538507 47.67594777414784, -122.3763641131667 47.67594859060119, -122.3763650763971 47.67594940430268, -122.3763660409589 47.67595021798617, -122.3763670081304 47.67595102983499, -122.3763679766066 47.67595184076658, -122.3763689490506 47.67595265074477, -122.3763699227728 47.67595345890643, -122.3763708977997 47.67595426615078, -122.3763718780992 47.67595507152448, -122.3763728570405 47.67595587601701, -122.3763738412811 47.67595667953807, -122.3763748254683 47.67595748126067, -122.3763758135966 47.67595828113063, -122.3763768030831 47.67595908188178, -122.3763777951525 47.67595987989908, -122.3763787898581 47.67596067698113, -122.3763797858419 47.67596147224653, -122.376380784462 47.67596226657665), (-122.3762124441262 47.67090128398797, -122.3762117809683 47.67163048854562), (-122.3762109293201 47.67381802730436, -122.3762108323948 47.67454759744744), (-122.3762144744235 47.66866690848004, -122.3762137731247 47.66944247354304), (-122.3762110251222 47.67308877831768, -122.3762109293201 47.67381802730436), (-122.3762117809683 47.67163048854562, -122.3762111196537 47.67235966606822), (-122.3762137731247 47.66944247354304, -122.3762131106777 47.67017143163913), (-122.3762131106777 47.67017143163913, -122.3762124441262 47.67090128398797))",23639.0,2017-08-15 14:25:00,POINT (-122.3762111233999 47.67235566323584),"LINESTRING (-122.3762117809723 47.67163048851411, -122.3762111197702 47.67235966603479)",30.0,55.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3
